date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:43:24	156/156	------	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2005%20Mar%202024%2018:28:17%20GMT	https://www.greenshield.ca/fr-ca/a-propos/'https://assets.greenshield.ca/greenshield/greenshield/careers/02gs_careerpage.jpeg'	./www.greenshield.ca/fr-ca/a-propos/'https_/assets.greenshield.ca/greenshield/greenshield/careers/02gs_careerpage.html	(from https://www.greenshield.ca/fr-ca/a-propos/carrieres)
18:43:24	171080/171080	------	200	untouched ('')	image/jpeg	etag:32-e7GKEtu9sY3fSAmJ2n2pJ97QLQo	https://www.greenshield.ca/_ipx/w_3840,q_75/https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcareers%2F01gs_careerpage.jpeg?url=https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcareers%2F01gs_careerpage.jpeg&w=3840&q=75	./www.greenshield.ca/_next/imagedb04.html	(from https://www.greenshield.ca/en-ca/about/careers)
18:43:24	158444/158444	------	200	untouched ('')	image/jpeg	etag:%2226aec-vze7kpFqRlUWBIvyLXLt2lvclW8%22	https://www.greenshield.ca/_ipx/w_3840,q_75/https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcareers%2F03gs_careerpage.jpeg?url=https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcareers%2F03gs_careerpage.jpeg&w=3840&q=75	./www.greenshield.ca/_next/image7887.html	(from https://www.greenshield.ca/en-ca/about/careers)
18:43:24	156/156	------	302	error ('Found')	text/html	date:Tue,%2005%20Mar%202024%2018:28:19%20GMT	https://support.greenshield.ca/SupportCentre/GreenShield/Home/SetLanguage?culture=en-CA&returnUrl=%2FSupportCentre%2FDocumentsByTopic%2Fregion_travel	./support.greenshield.ca/SupportCentre/GreenShield/Home/SetLanguageba10-2.html	(from https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByTopic/region_travel)
18:43:24	156/156	------	302	error ('Found')	text/html	date:Tue,%2005%20Mar%202024%2018:28:19%20GMT	https://support.greenshield.ca/SupportCentre/GreenShield/Home/SetLanguage?culture=fr-CA&returnUrl=%2FSupportCentre%2FDocumentsByTopic%2Fregion_travel	./support.greenshield.ca/SupportCentre/GreenShield/Home/SetLanguage09b8-2.html	(from https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByTopic/region_travel)
18:43:24	156/156	------	302	error ('Found')	text/html	date:Tue,%2005%20Mar%202024%2018:28:21%20GMT	https://support.greenshield.ca/SupportCentre/GreenShield/Home/SetLanguage?culture=en-CA&returnUrl=%2FSupportCentre%2FDocumentsByTopic%2Fregion_amicovered	./support.greenshield.ca/SupportCentre/GreenShield/Home/SetLanguage6ad7-2.html	(from https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByTopic/region_amicovered)
18:43:24	156/156	------	302	error ('Found')	text/html	date:Tue,%2005%20Mar%202024%2018:28:22%20GMT	https://support.greenshield.ca/SupportCentre/GreenShield/Home/SetLanguage?culture=fr-CA&returnUrl=%2FSupportCentre%2FDocumentsByTopic%2Fregion_amicovered	./support.greenshield.ca/SupportCentre/GreenShield/Home/SetLanguage11c4-2.html	(from https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByTopic/region_amicovered)
18:43:24	67163/67163	------	200	untouched ('OK')	text/html	date:Tue,%2005%20Mar%202024%2018:28:22%20GMT	https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByPage/aHR0cHM6Ly9lbS5nc2MtY29ycC5jYS9rbS1zZWFyY2gtc2VydmljZS9kZWZhdWx0L3NlYXJjaD9jYXRlZ29yeT12a20lM0FBcnRpY2xlQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBRkFRQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBVXBsb2FkZWRDYXRlZ29yeSZ0YWc9cmVnaW9uX2FtaWNvdmVyZWQmbGFuZz1mciZzaXplPTUmc3RhcnQ9MA	./support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByPage/aHR0cHM6Ly9lbS5nc2MtY29ycC5jYS9rbS1zZWFyY2gtc2VydmljZS9kZWZhdWx0L3NlYXJjaD9jYXRlZ29yeT12a20lM0FBcnRpY2xlQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBRkFRQ2F0ZWdvcnkmY2F0ZWdvcnk9-15	(from https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByTopic/region_amicovered)
18:43:24	66140/66140	------	200	untouched ('OK')	text/html	date:Tue,%2005%20Mar%202024%2018:28:22%20GMT	https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByPage/aHR0cHM6Ly9lbS5nc2MtY29ycC5jYS9rbS1zZWFyY2gtc2VydmljZS9kZWZhdWx0L3NlYXJjaD9jYXRlZ29yeT12a20lM0FBcnRpY2xlQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBRkFRQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBVXBsb2FkZWRDYXRlZ29yeSZ0YWc9cmVnaW9uX2FtaWNvdmVyZWQmbGFuZz1mciZzaXplPTUmc3RhcnQ9NQ	./support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByPage/aHR0cHM6Ly9lbS5nc2MtY29ycC5jYS9rbS1zZWFyY2gtc2VydmljZS9kZWZhdWx0L3NlYXJjaD9jYXRlZ29yeT12a20lM0FBcnRpY2xlQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBRkFRQ2F0ZWdvcnkmY2F0ZWdvcnk9-16	(from https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByTopic/region_amicovered)
18:43:24	156/156	------	302	error ('Found')	text/html	date:Tue,%2005%20Mar%202024%2018:28:23%20GMT	https://support.greenshield.ca/SupportCentre/GreenShield/Home/SetLanguage?culture=en-CA&returnUrl=%2FSupportCentre%2FDocumentsByTopic%2Fregion_howdoisubmitaclaim	./support.greenshield.ca/SupportCentre/GreenShield/Home/SetLanguagea172-2.html	(from https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByTopic/region_howdoisubmitaclaim)
18:43:24	156/156	------	302	error ('Found')	text/html	date:Tue,%2005%20Mar%202024%2018:28:24%20GMT	https://support.greenshield.ca/SupportCentre/GreenShield/Home/SetLanguage?culture=fr-CA&returnUrl=%2FSupportCentre%2FDocumentsByTopic%2Fregion_howdoisubmitaclaim	./support.greenshield.ca/SupportCentre/GreenShield/Home/SetLanguage4feb-2.html	(from https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByTopic/region_howdoisubmitaclaim)
18:43:24	67427/67427	------	200	untouched ('OK')	text/html	date:Tue,%2005%20Mar%202024%2018:28:24%20GMT	https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByPage/aHR0cHM6Ly9lbS5nc2MtY29ycC5jYS9rbS1zZWFyY2gtc2VydmljZS9kZWZhdWx0L3NlYXJjaD9jYXRlZ29yeT12a20lM0FBcnRpY2xlQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBRkFRQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBVXBsb2FkZWRDYXRlZ29yeSZ0YWc9cmVnaW9uX2hvd2RvaXN1Ym1pdGFjbGFpbSZsYW5nPWZyJnNpemU9NSZzdGFydD0w	./support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByPage/aHR0cHM6Ly9lbS5nc2MtY29ycC5jYS9rbS1zZWFyY2gtc2VydmljZS9kZWZhdWx0L3NlYXJjaD9jYXRlZ29yeT12a20lM0FBcnRpY2xlQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBRkFRQ2F0ZWdvcnkmY2F0ZWdvcnk9-17	(from https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByTopic/region_howdoisubmitaclaim)
18:43:24	67645/67645	------	200	untouched ('OK')	text/html	date:Tue,%2005%20Mar%202024%2018:28:24%20GMT	https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByPage/aHR0cHM6Ly9lbS5nc2MtY29ycC5jYS9rbS1zZWFyY2gtc2VydmljZS9kZWZhdWx0L3NlYXJjaD9jYXRlZ29yeT12a20lM0FBcnRpY2xlQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBRkFRQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBVXBsb2FkZWRDYXRlZ29yeSZ0YWc9cmVnaW9uX2hvd2RvaXN1Ym1pdGFjbGFpbSZsYW5nPWZyJnNpemU9NSZzdGFydD01	./support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByPage/aHR0cHM6Ly9lbS5nc2MtY29ycC5jYS9rbS1zZWFyY2gtc2VydmljZS9kZWZhdWx0L3NlYXJjaD9jYXRlZ29yeT12a20lM0FBcnRpY2xlQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBRkFRQ2F0ZWdvcnkmY2F0ZWdvcnk9-18	(from https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByTopic/region_howdoisubmitaclaim)
18:43:24	63844/63844	------	200	untouched ('OK')	text/html	date:Tue,%2005%20Mar%202024%2018:28:24%20GMT	https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByPage/aHR0cHM6Ly9lbS5nc2MtY29ycC5jYS9rbS1zZWFyY2gtc2VydmljZS9kZWZhdWx0L3NlYXJjaD9jYXRlZ29yeT12a20lM0FBcnRpY2xlQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBRkFRQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBVXBsb2FkZWRDYXRlZ29yeSZ0YWc9cmVnaW9uX2hvd2RvaXN1Ym1pdGFjbGFpbSZsYW5nPWZyJnNpemU9NSZzdGFydD0zMA	./support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByPage/aHR0cHM6Ly9lbS5nc2MtY29ycC5jYS9rbS1zZWFyY2gtc2VydmljZS9kZWZhdWx0L3NlYXJjaD9jYXRlZ29yeT12a20lM0FBcnRpY2xlQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBRkFRQ2F0ZWdvcnkmY2F0ZWdvcnk9-19	(from https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByTopic/region_howdoisubmitaclaim)
18:43:24	156/156	------	302	error ('Found')	text/html	date:Tue,%2005%20Mar%202024%2018:28:24%20GMT	https://support.greenshield.ca/SupportCentre/GreenShield/Home/SetLanguage?culture=en-CA&returnUrl=%2FSupportCentre%2FDocumentsByTopic%2Fregion_onlineregistration	./support.greenshield.ca/SupportCentre/GreenShield/Home/SetLanguagef18a-2.html	(from https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByTopic/region_onlineregistration)
18:43:24	156/156	------	302	error ('Found')	text/html	date:Tue,%2005%20Mar%202024%2018:28:25%20GMT	https://support.greenshield.ca/SupportCentre/GreenShield/Home/SetLanguage?culture=fr-CA&returnUrl=%2FSupportCentre%2FDocumentsByTopic%2Fregion_onlineregistration	./support.greenshield.ca/SupportCentre/GreenShield/Home/SetLanguageddc5-2.html	(from https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByTopic/region_onlineregistration)
18:43:24	67408/67408	------	200	untouched ('OK')	text/html	date:Tue,%2005%20Mar%202024%2018:28:27%20GMT	https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByPage/aHR0cHM6Ly9lbS5nc2MtY29ycC5jYS9rbS1zZWFyY2gtc2VydmljZS9kZWZhdWx0L3NlYXJjaD9jYXRlZ29yeT12a20lM0FBcnRpY2xlQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBRkFRQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBVXBsb2FkZWRDYXRlZ29yeSZ0YWc9cmVnaW9uX29ubGluZXJlZ2lzdHJhdGlvbiZsYW5nPWZyJnNpemU9NSZzdGFydD0w	./support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByPage/aHR0cHM6Ly9lbS5nc2MtY29ycC5jYS9rbS1zZWFyY2gtc2VydmljZS9kZWZhdWx0L3NlYXJjaD9jYXRlZ29yeT12a20lM0FBcnRpY2xlQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBRkFRQ2F0ZWdvcnkmY2F0ZWdvcnk9-20	(from https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByTopic/region_onlineregistration)
18:43:24	67584/67584	------	200	untouched ('OK')	text/html	date:Tue,%2005%20Mar%202024%2018:28:26%20GMT	https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByPage/aHR0cHM6Ly9lbS5nc2MtY29ycC5jYS9rbS1zZWFyY2gtc2VydmljZS9kZWZhdWx0L3NlYXJjaD9jYXRlZ29yeT12a20lM0FBcnRpY2xlQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBRkFRQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBVXBsb2FkZWRDYXRlZ29yeSZ0YWc9cmVnaW9uX29ubGluZXJlZ2lzdHJhdGlvbiZsYW5nPWZyJnNpemU9NSZzdGFydD01	./support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByPage/aHR0cHM6Ly9lbS5nc2MtY29ycC5jYS9rbS1zZWFyY2gtc2VydmljZS9kZWZhdWx0L3NlYXJjaD9jYXRlZ29yeT12a20lM0FBcnRpY2xlQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBRkFRQ2F0ZWdvcnkmY2F0ZWdvcnk9-21	(from https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByTopic/region_onlineregistration)
18:43:24	67469/67469	------	200	untouched ('OK')	text/html	date:Tue,%2005%20Mar%202024%2018:28:26%20GMT	https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByPage/aHR0cHM6Ly9lbS5nc2MtY29ycC5jYS9rbS1zZWFyY2gtc2VydmljZS9kZWZhdWx0L3NlYXJjaD9jYXRlZ29yeT12a20lM0FBcnRpY2xlQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBRkFRQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBVXBsb2FkZWRDYXRlZ29yeSZ0YWc9cmVnaW9uX29ubGluZXJlZ2lzdHJhdGlvbiZsYW5nPWZyJnNpemU9NSZzdGFydD0xMA	./support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByPage/aHR0cHM6Ly9lbS5nc2MtY29ycC5jYS9rbS1zZWFyY2gtc2VydmljZS9kZWZhdWx0L3NlYXJjaD9jYXRlZ29yeT12a20lM0FBcnRpY2xlQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBRkFRQ2F0ZWdvcnkmY2F0ZWdvcnk9-22	(from https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByTopic/region_onlineregistration)
18:43:24	156/156	------	302	error ('Found')	text/html	date:Tue,%2005%20Mar%202024%2018:28:27%20GMT	https://support.greenshield.ca/SupportCentre/GreenShield/Home/SetLanguage?culture=en-CA&returnUrl=%2FSupportCentre%2FDocumentsByTopic%2Fregion_forms	./support.greenshield.ca/SupportCentre/GreenShield/Home/SetLanguagebd86-2.html	(from https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByTopic/region_forms)
18:43:24	156/156	------	302	error ('Found')	text/html	date:Tue,%2005%20Mar%202024%2018:28:28%20GMT	https://support.greenshield.ca/SupportCentre/GreenShield/Home/SetLanguage?culture=fr-CA&returnUrl=%2FSupportCentre%2FDocumentsByTopic%2Fregion_forms	./support.greenshield.ca/SupportCentre/GreenShield/Home/SetLanguage1262-2.html	(from https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByTopic/region_forms)
18:43:24	67239/67239	------	200	untouched ('OK')	text/html	date:Tue,%2005%20Mar%202024%2018:28:28%20GMT	https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByPage/aHR0cHM6Ly9lbS5nc2MtY29ycC5jYS9rbS1zZWFyY2gtc2VydmljZS9kZWZhdWx0L3NlYXJjaD9jYXRlZ29yeT12a20lM0FBcnRpY2xlQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBRkFRQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBVXBsb2FkZWRDYXRlZ29yeSZ0YWc9cmVnaW9uX2Zvcm1zJmxhbmc9ZnImc2l6ZT01JnN0YXJ0PTA	./support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByPage/aHR0cHM6Ly9lbS5nc2MtY29ycC5jYS9rbS1zZWFyY2gtc2VydmljZS9kZWZhdWx0L3NlYXJjaD9jYXRlZ29yeT12a20lM0FBcnRpY2xlQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBRkFRQ2F0ZWdvcnkmY2F0ZWdvcnk9-23	(from https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByTopic/region_forms)
18:43:24	67253/67253	------	200	untouched ('OK')	text/html	date:Tue,%2005%20Mar%202024%2018:28:28%20GMT	https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByPage/aHR0cHM6Ly9lbS5nc2MtY29ycC5jYS9rbS1zZWFyY2gtc2VydmljZS9kZWZhdWx0L3NlYXJjaD9jYXRlZ29yeT12a20lM0FBcnRpY2xlQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBRkFRQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBVXBsb2FkZWRDYXRlZ29yeSZ0YWc9cmVnaW9uX2Zvcm1zJmxhbmc9ZnImc2l6ZT01JnN0YXJ0PTU	./support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByPage/aHR0cHM6Ly9lbS5nc2MtY29ycC5jYS9rbS1zZWFyY2gtc2VydmljZS9kZWZhdWx0L3NlYXJjaD9jYXRlZ29yeT12a20lM0FBcnRpY2xlQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBRkFRQ2F0ZWdvcnkmY2F0ZWdvcnk9-24	(from https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByTopic/region_forms)
18:43:24	64828/64828	------	200	untouched ('OK')	text/html	date:Tue,%2005%20Mar%202024%2018:28:28%20GMT	https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByPage/aHR0cHM6Ly9lbS5nc2MtY29ycC5jYS9rbS1zZWFyY2gtc2VydmljZS9kZWZhdWx0L3NlYXJjaD9jYXRlZ29yeT12a20lM0FBcnRpY2xlQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBRkFRQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBVXBsb2FkZWRDYXRlZ29yeSZ0YWc9cmVnaW9uX2Zvcm1zJmxhbmc9ZnImc2l6ZT01JnN0YXJ0PTE1	./support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByPage/aHR0cHM6Ly9lbS5nc2MtY29ycC5jYS9rbS1zZWFyY2gtc2VydmljZS9kZWZhdWx0L3NlYXJjaD9jYXRlZ29yeT12a20lM0FBcnRpY2xlQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBRkFRQ2F0ZWdvcnkmY2F0ZWdvcnk9-25	(from https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByTopic/region_forms)
18:43:24	156/156	------	302	error ('Found')	text/html	date:Tue,%2005%20Mar%202024%2018:28:28%20GMT	https://support.greenshield.ca/SupportCentre/GreenShield/Home/SetLanguage?culture=en-CA&returnUrl=%2FSupportCentre%2FDocumentsByTopic%2Fregion_faqs	./support.greenshield.ca/SupportCentre/GreenShield/Home/SetLanguageb25d-2.html	(from https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByTopic/region_faqs)
18:43:24	156/156	------	302	error ('Found')	text/html	date:Tue,%2005%20Mar%202024%2018:28:29%20GMT	https://support.greenshield.ca/SupportCentre/GreenShield/Home/SetLanguage?culture=fr-CA&returnUrl=%2FSupportCentre%2FDocumentsByTopic%2Fregion_faqs	./support.greenshield.ca/SupportCentre/GreenShield/Home/SetLanguage9676-2.html	(from https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByTopic/region_faqs)
18:43:24	67149/67149	------	200	untouched ('OK')	text/html	date:Tue,%2005%20Mar%202024%2018:28:31%20GMT	https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByPage/aHR0cHM6Ly9lbS5nc2MtY29ycC5jYS9rbS1zZWFyY2gtc2VydmljZS9kZWZhdWx0L3NlYXJjaD9jYXRlZ29yeT12a20lM0FBcnRpY2xlQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBRkFRQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBVXBsb2FkZWRDYXRlZ29yeSZ0YWc9cmVnaW9uX2ZhcXMmbGFuZz1mciZzaXplPTUmc3RhcnQ9MA	./support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByPage/aHR0cHM6Ly9lbS5nc2MtY29ycC5jYS9rbS1zZWFyY2gtc2VydmljZS9kZWZhdWx0L3NlYXJjaD9jYXRlZ29yeT12a20lM0FBcnRpY2xlQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBRkFRQ2F0ZWdvcnkmY2F0ZWdvcnk9-26	(from https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByTopic/region_faqs)
18:43:24	67443/67443	------	200	untouched ('OK')	text/html	date:Tue,%2005%20Mar%202024%2018:28:31%20GMT	https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByPage/aHR0cHM6Ly9lbS5nc2MtY29ycC5jYS9rbS1zZWFyY2gtc2VydmljZS9kZWZhdWx0L3NlYXJjaD9jYXRlZ29yeT12a20lM0FBcnRpY2xlQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBRkFRQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBVXBsb2FkZWRDYXRlZ29yeSZ0YWc9cmVnaW9uX2ZhcXMmbGFuZz1mciZzaXplPTUmc3RhcnQ9NQ	./support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByPage/aHR0cHM6Ly9lbS5nc2MtY29ycC5jYS9rbS1zZWFyY2gtc2VydmljZS9kZWZhdWx0L3NlYXJjaD9jYXRlZ29yeT12a20lM0FBcnRpY2xlQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBRkFRQ2F0ZWdvcnkmY2F0ZWdvcnk9-27	(from https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByTopic/region_faqs)
18:43:24	66026/66026	------	200	untouched ('OK')	text/html	date:Tue,%2005%20Mar%202024%2018:28:31%20GMT	https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByPage/aHR0cHM6Ly9lbS5nc2MtY29ycC5jYS9rbS1zZWFyY2gtc2VydmljZS9kZWZhdWx0L3NlYXJjaD9jYXRlZ29yeT12a20lM0FBcnRpY2xlQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBRkFRQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBVXBsb2FkZWRDYXRlZ29yeSZ0YWc9cmVnaW9uX2ZhcXMmbGFuZz1mciZzaXplPTUmc3RhcnQ9MTE1	./support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByPage/aHR0cHM6Ly9lbS5nc2MtY29ycC5jYS9rbS1zZWFyY2gtc2VydmljZS9kZWZhdWx0L3NlYXJjaD9jYXRlZ29yeT12a20lM0FBcnRpY2xlQ2F0ZWdvcnkmY2F0ZWdvcnk9dmttJTNBRkFRQ2F0ZWdvcnkmY2F0ZWdvcnk9-28	(from https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByTopic/region_faqs)
18:43:24	156/156	------	302	error ('Found')	text/html	date:Tue,%2005%20Mar%202024%2018:28:31%20GMT	https://support.greenshield.ca/SupportCentre/GreenShield/Home/SetLanguage?culture=en-CA&returnUrl=%2FSupportCentre%2FDocumentsByTopic%2Fregion_auditedclaims	./support.greenshield.ca/SupportCentre/GreenShield/Home/SetLanguagec5e1-2.html	(from https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByTopic/region_auditedclaims)
18:43:24	156/156	------	302	error ('Found')	text/html	date:Tue,%2005%20Mar%202024%2018:28:32%20GMT	https://support.greenshield.ca/SupportCentre/GreenShield/Home/SetLanguage?culture=fr-CA&returnUrl=%2FSupportCentre%2FDocumentsByTopic%2Fregion_auditedclaims	./support.greenshield.ca/SupportCentre/GreenShield/Home/SetLanguagee474-2.html	(from https://support.greenshield.ca/SupportCentre/GreenShield/Home/DocumentsByTopic/region_auditedclaims)
18:43:24	107300/107300	------	200	untouched ('OK')	text/html	etag:%221a324-0DfyKxebUzgDvnMjuk4J2dobJns-df%22	https://www.greenshield.ca/en-ca/student-centre/carleton-ta-home	./www.greenshield.ca/en-ca/student-centre/carleton-ta-home.html	(from https://www.greenshield.ca/en-ca/student-centre/student-discounts)
18:43:24	1823135/1823135	------	200	untouched ('')	image/png	etag:%221bd19f-YaCBYm61vPyYI/pmn22ghddNQCI%22	https://www.greenshield.ca/_ipx/w_3840,q_75/https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fheros-only%2Fgs-campaign-web-banner-mobile.png?url=https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fheros-only%2Fgs-campaign-web-banner-mobile.png&w=3840&q=75	./www.greenshield.ca/_next/image8feb.html	(from https://www.greenshield.ca/en-ca/home)
18:43:24	238644/238644	------	200	untouched ('')	image/png	etag:31-YekPQwFnmXgAY6iEcTapEIMUFHE	https://www.greenshield.ca/_ipx/w_1920,q_75/https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fhome%2Fhome-insurance-desktop.png?url=https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fhome%2Fhome-insurance-desktop.png&w=1920&q=75	./www.greenshield.ca/_next/imaged227.html	(from https://www.greenshield.ca/en-ca/home)
18:43:24	211028/211028	------	200	untouched ('')	image/png	etag:32-yAYY550zg61UJ8o0WoTIYb4JMZE	https://www.greenshield.ca/_ipx/w_1920,q_75/https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fhome%2Fhome-admin-desktop.png?url=https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fhome%2Fhome-admin-desktop.png&w=1920&q=75	./www.greenshield.ca/_next/image6e28.html	(from https://www.greenshield.ca/en-ca/home)
18:43:24	218064/218064	------	200	untouched ('')	image/png	etag:%22353d0-+HBjj8LMpS2M/ckR/w9KlwU7eZc%22	https://www.greenshield.ca/_ipx/w_1920,q_75/https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fhome%2Fhome-health-desktop.png?url=https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fhome%2Fhome-health-desktop.png&w=1920&q=75	./www.greenshield.ca/_next/image011f.html	(from https://www.greenshield.ca/en-ca/home)
