date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:30:02	0/-1	---M--	308	error ('')			https://www.greenshield.ca/en-ca/careers	./www.greenshield.ca/en-ca/careers.37e.delayed	(from https://www.greenshield.ca/en-ca/blog/post/greenshield-announces-program-to-provide-essential-medicines-to-underserved-communities)
18:30:02	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2005%20Mar%202024%2018:30:02%20GMT	https://www.facebook.com/sharer/sharer.php?u=https://www.greenshield.ca/en-ca/blog/post/prescription-drug-coverage-in-ontario	./www.facebook.com/sharer/sharereb61.php	(from https://www.greenshield.ca/blog/post/prescription-drug-coverage-in-ontario)
18:30:03	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2005%20Mar%202024%2018:30:02%20GMT	https://www.linkedin.com/shareArticle?mini=true&url=https://www.greenshield.ca/en-ca/blog/post/prescription-drug-coverage-in-ontario&title=What%20programs%20help%20pay%20for%20medications%20in%20Ontario?	./www.linkedin.com/shareArticle.3801f99.delayed	(from https://www.greenshield.ca/blog/post/prescription-drug-coverage-in-ontario)
18:30:04	2344/2344	---M-Z	400	error ('Bad%20Request')	text/html	date:Tue,%2005%20Mar%202024%2018:30:04%20GMT	https://twitter.com/intent/tweet?text=What%20programs%20help%20pay%20for%20medications%20in%20Ontario?%20https://www.greenshield.ca/en-ca/blog/post/prescription-drug-coverage-in-ontario%20@GSC_1957	./twitter.com/intent/tweet.381853f.delayed	(from https://www.greenshield.ca/blog/post/prescription-drug-coverage-in-ontario)
18:30:05	0/-1	---M--	308	error ('')			https://www.greenshield.ca/en-ca/careers	./www.greenshield.ca/en-ca/careers.382.delayed	(from https://www.greenshield.ca/blog/post/prescription-drug-coverage-in-ontario)
18:30:05	99/99	---MC-	308	error ('Permanent%20Redirect')	text/plain	date:Tue,%2005%20Mar%202024%2018:30:05%20GMT	https://www.greenshield.ca/fr-ca/'https://assets.greenshield.ca/greenshield/greenshield/heros-only/gs_campaign_web-banner.png'	./www.greenshield.ca/fr-ca/'https_/assets.greenshield.ca/greenshield/greenshield/heros-only/gs_campaign_web-banner.383.delayed	(from https://www.greenshield.ca/fr-ca/accueil)
18:30:07	127282/127282	---MCZ	200	added ('OK')	text/html	etag:%221f132-N88NdFF8qwrZZSfSiiNyJdmG1A8%22	https://www.greenshield.ca/fr-ca/'https:/assets.greenshield.ca/greenshield/greenshield/heros-only/gs_campaign_web-banner.png'	./www.greenshield.ca/fr-ca/'https_/assets.greenshield.ca/greenshield/greenshield/heros-only/gs_campaign_web-banner.html	(from https://www.greenshield.ca/fr-ca/accueil)
18:30:08	127209/127209	---MCZ	200	added ('OK')	text/html	etag:%221f0e9-7mUbxXbV7ox8OsM54hce3DSmXyM%22	https://www.greenshield.ca/fr-ca/resources/company-statement	./www.greenshield.ca/fr-ca/resources/company-statement.html	(from https://www.greenshield.ca/fr-ca/accueil)
18:30:08	10353/10353	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2029%20Mar%202023%2015:11:59%20GMT	https://assets.greenshield.ca/greenshield/greenshield/logos/svgs/green/GSC%20FR.svg	./assets.greenshield.ca/greenshield/greenshield/logos/svgs/green/GSC%20FR.svg	(from https://www.greenshield.ca/fr-ca/accueil)
18:30:09	7415/7415	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2029%20Mar%202023%2015:11:56%20GMT	https://assets.greenshield.ca/greenshield/greenshield/logos/svgs/green/Santeassuree.svg	./assets.greenshield.ca/greenshield/greenshield/logos/svgs/green/Santeassuree.svg	(from https://www.greenshield.ca/fr-ca/accueil)
18:30:10	4823/4823	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2029%20Mar%202023%2015:12:02%20GMT	https://assets.greenshield.ca/greenshield/greenshield/logos/svgs/green/Espacelle.svg	./assets.greenshield.ca/greenshield/greenshield/logos/svgs/green/Espacelle.svg	(from https://www.greenshield.ca/fr-ca/accueil)
18:30:11	90/90	---MC-	308	error ('Permanent%20Redirect')	text/plain	date:Tue,%2005%20Mar%202024%2018:30:11%20GMT	https://www.greenshield.ca/fr-ca/'https://assets.greenshield.ca/greenshield/greenshield/cares/home-cares-desktop.png'	./www.greenshield.ca/fr-ca/'https_/assets.greenshield.ca/greenshield/greenshield/cares/home-cares-desktop.389.delayed	(from https://www.greenshield.ca/fr-ca/accueil)
18:30:13	127273/127273	---MCZ	200	added ('OK')	text/html	etag:%221f129-zQXSFtseUGWrkq9rCG9sZm7KXN0%22	https://www.greenshield.ca/fr-ca/'https:/assets.greenshield.ca/greenshield/greenshield/cares/home-cares-desktop.png'	./www.greenshield.ca/fr-ca/'https_/assets.greenshield.ca/greenshield/greenshield/cares/home-cares-desktop.html	(from https://www.greenshield.ca/fr-ca/accueil)
18:30:13	49012/49012	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Feb%202022%2020:19:07%20GMT	https://assets.greenshield.ca/greenshield/z-legacy-site/NewItems/GSC-Logo-125x55px-300DPI-FR_20201215220750_0.jpg	./assets.greenshield.ca/greenshield/z-legacy-site/NewItems/GSC-Logo-125x55px-300DPI-FR_20201215220750_0.jpg	(from https://www.greenshield.ca/fr-ca/communautaire/'https:/assets.greenshield.ca/greenshield/greenshield/cares/oral-health/gs-cares_aoh_web-hero_new.png')
18:30:15	161404/161404	---MCZ	200	added ('OK')	text/html	etag:%222767c-Aq5DUkzCrGXZkaQfkPcBSVeEx64%22	https://www.greenshield.ca/fr-ca/produits-et-services/pour-moi-et-ma-famille/magasiner-pour-une-couverture	./www.greenshield.ca/fr-ca/produits-et-services/pour-moi-et-ma-famille/magasiner-pour-une-couverture.html	(from https://www.greenshield.ca/fr-ca/communautaire/'https:/assets.greenshield.ca/greenshield/greenshield/cares/oral-health/gs-cares_aoh_web-hero_new.png')
18:30:16	163086/163086	---MCZ	200	added ('OK')	text/html	etag:%2227d0e-XKQ/Bhr/J0Dupv5rFCfl2O2jZCE-df%22	https://www.greenshield.ca/fr-ca/la-clinique-numerique	./www.greenshield.ca/fr-ca/la-clinique-numerique.html	(from https://www.greenshield.ca/fr-ca/communautaire/'https:/assets.greenshield.ca/greenshield/greenshield/cares/oral-health/gs-cares_aoh_web-hero_new.png')
18:30:17	170863/170863	---MCZ	200	added ('OK')	text/html	etag:%2229b6f-pck8ob0D08dQh0vB/QvHJ4rGScg%22	https://www.greenshield.ca/fr-ca/produits-et-services/pour-moi-et-ma-famille/vie-saine	./www.greenshield.ca/fr-ca/produits-et-services/pour-moi-et-ma-famille/vie-saine.html	(from https://www.greenshield.ca/fr-ca/communautaire/'https:/assets.greenshield.ca/greenshield/greenshield/cares/oral-health/gs-cares_aoh_web-hero_new.png')
18:30:18	151146/151146	---MCZ	200	added ('OK')	text/html	etag:%2224e6a-ZHPK021bxwqb45+VT0aL5mplUVE-df%22	https://www.greenshield.ca/fr-ca/produits-et-services/pour-moi-et-ma-famille/services-en-ligne	./www.greenshield.ca/fr-ca/produits-et-services/pour-moi-et-ma-famille/services-en-ligne.html	(from https://www.greenshield.ca/fr-ca/communautaire/'https:/assets.greenshield.ca/greenshield/greenshield/cares/oral-health/gs-cares_aoh_web-hero_new.png')
18:30:19	151489/151489	---MCZ	200	added ('OK')	text/html	etag:%2224fc1-wcYlD3ecT+Z8Pzu9AkDPcm8Px8I-df%22	https://www.greenshield.ca/fr-ca/produits-et-services/pour-moi-et-ma-famille/appli-mobile	./www.greenshield.ca/fr-ca/produits-et-services/pour-moi-et-ma-famille/appli-mobile.html	(from https://www.greenshield.ca/fr-ca/communautaire/'https:/assets.greenshield.ca/greenshield/greenshield/cares/oral-health/gs-cares_aoh_web-hero_new.png')
18:30:20	146439/146439	---MCZ	200	added ('OK')	text/html	etag:%2223c07-coJPMwnE9rGKlEgdyPhL1R9c8o8%22	https://www.greenshield.ca/fr-ca/produits-et-services/pour-moi-et-ma-famille/service-a-la-clientele	./www.greenshield.ca/fr-ca/produits-et-services/pour-moi-et-ma-famille/service-a-la-clientele.html	(from https://www.greenshield.ca/fr-ca/communautaire/'https:/assets.greenshield.ca/greenshield/greenshield/cares/oral-health/gs-cares_aoh_web-hero_new.png')
18:30:21	161479/161479	---MCZ	200	added ('OK')	text/html	etag:%22276c7-p/6PWS6nAosN/Efw1pqr0fWZt+4%22	https://www.greenshield.ca/fr-ca/ressources/pour-moi-et-ma-famille/pour-commencer	./www.greenshield.ca/fr-ca/ressources/pour-moi-et-ma-famille/pour-commencer.html	(from https://www.greenshield.ca/fr-ca/communautaire/'https:/assets.greenshield.ca/greenshield/greenshield/cares/oral-health/gs-cares_aoh_web-hero_new.png')
18:30:23	195539/195539	---MCZ	200	added ('OK')	text/html	etag:%222fbd3-Kf47cRWH4phdEcuXnGQnKXrrjPs%22	https://www.greenshield.ca/fr-ca/ressources/pour-moi-et-ma-famille/dictionnaire-du-jargon-de-l-assurance	./www.greenshield.ca/fr-ca/ressources/pour-moi-et-ma-famille/dictionnaire-du-jargon-de-l-assurance.html	(from https://www.greenshield.ca/fr-ca/communautaire/'https:/assets.greenshield.ca/greenshield/greenshield/cares/oral-health/gs-cares_aoh_web-hero_new.png')
18:30:24	146511/146511	---MCZ	200	added ('OK')	text/html	etag:%2223c4f-xB2SaNuTTZcPS6W7ZpCvc2DCsNE%22	https://www.greenshield.ca/fr-ca/produits-et-services/pour-mon-entreprise/des-produits-innovants/sous-la-loupe	./www.greenshield.ca/fr-ca/produits-et-services/pour-mon-entreprise/des-produits-innovants/sous-la-loupe.html	(from https://www.greenshield.ca/fr-ca/communautaire/'https:/assets.greenshield.ca/greenshield/greenshield/cares/oral-health/gs-cares_aoh_web-hero_new.png')
18:30:25	159707/159707	---MCZ	200	added ('OK')	text/html	etag:%2226fdb-nQsaSGWCqCGy/KUDB5wW0PYSV6M%22	https://www.greenshield.ca/fr-ca/produits-et-services/pour-mon-entreprise/sante-et-bien-etre	./www.greenshield.ca/fr-ca/produits-et-services/pour-mon-entreprise/sante-et-bien-etre.html	(from https://www.greenshield.ca/fr-ca/communautaire/'https:/assets.greenshield.ca/greenshield/greenshield/cares/oral-health/gs-cares_aoh_web-hero_new.png')
18:30:26	148852/148852	---MCZ	200	added ('OK')	text/html	etag:%2224574-KCzKoMkYJIZEHqyNVBlDv28DLoE%22	https://www.greenshield.ca/fr-ca/produits-et-services/pour-mon-entreprise/une-experience-des-plus-savoureuses	./www.greenshield.ca/fr-ca/produits-et-services/pour-mon-entreprise/une-experience-des-plus-savoureuses.html	(from https://www.greenshield.ca/fr-ca/communautaire/'https:/assets.greenshield.ca/greenshield/greenshield/cares/oral-health/gs-cares_aoh_web-hero_new.png')
18:30:27	166095/166095	---MCZ	200	added ('OK')	text/html	etag:%22288cf-7bTGHDEk5QmqbmjX7r8I1T/TB2k%22	https://www.greenshield.ca/fr-ca/produits-et-services/pour-mon-entreprise/gsc360	./www.greenshield.ca/fr-ca/produits-et-services/pour-mon-entreprise/gsc360.html	(from https://www.greenshield.ca/fr-ca/communautaire/'https:/assets.greenshield.ca/greenshield/greenshield/cares/oral-health/gs-cares_aoh_web-hero_new.png')
18:30:28	143314/143314	---MCZ	200	added ('OK')	text/html	etag:%2222fd2-JOAqucLQnTuuN5db+E8WtcOvhqk%22	https://www.greenshield.ca/fr-ca/ressources/pour-mon-entreprise/faqs-pour-les-promoteurs-de-regime	./www.greenshield.ca/fr-ca/ressources/pour-mon-entreprise/faqs-pour-les-promoteurs-de-regime.html	(from https://www.greenshield.ca/fr-ca/communautaire/'https:/assets.greenshield.ca/greenshield/greenshield/cares/oral-health/gs-cares_aoh_web-hero_new.png')
18:30:29	172563/172563	---MCZ	200	added ('OK')	text/html	etag:%222a213-Ox0xClnFFIHSDLdpTlfa4FeJuwI%22	https://www.greenshield.ca/fr-ca/a-propos/qui-nous-sommes	./www.greenshield.ca/fr-ca/a-propos/qui-nous-sommes.html	(from https://www.greenshield.ca/fr-ca/communautaire/'https:/assets.greenshield.ca/greenshield/greenshield/cares/oral-health/gs-cares_aoh_web-hero_new.png')
18:30:30	265311/265311	---MCZ	200	added ('OK')	text/html	etag:%2240c5f-nP0ZMhcoxznTz9dGIgDUJbqt5k0%22	https://www.greenshield.ca/fr-ca/a-propos/impacts-sur-la-societe	./www.greenshield.ca/fr-ca/a-propos/impacts-sur-la-societe.html	(from https://www.greenshield.ca/fr-ca/communautaire/'https:/assets.greenshield.ca/greenshield/greenshield/cares/oral-health/gs-cares_aoh_web-hero_new.png')
18:30:31	180247/180247	---MCZ	200	added ('OK')	text/html	etag:%222c017-X41TkuSpmLaSMTesH+nD0l0QpoE%22	https://www.greenshield.ca/fr-ca/a-propos/notre-equipe	./www.greenshield.ca/fr-ca/a-propos/notre-equipe.html	(from https://www.greenshield.ca/fr-ca/communautaire/'https:/assets.greenshield.ca/greenshield/greenshield/cares/oral-health/gs-cares_aoh_web-hero_new.png')
18:30:32	158552/158552	---MCZ	200	added ('OK')	text/html	etag:%2226b58-cM8FLUTTahY9YMNr2RA17GgJujM%22	https://www.greenshield.ca/fr-ca/a-propos/pour-nous-joindre	./www.greenshield.ca/fr-ca/a-propos/pour-nous-joindre.html	(from https://www.greenshield.ca/fr-ca/communautaire/'https:/assets.greenshield.ca/greenshield/greenshield/cares/oral-health/gs-cares_aoh_web-hero_new.png')
18:30:33	150283/150283	---MCZ	200	added ('OK')	text/html	etag:%2224b0b-Rp/0bF7O0FWOWkCcIWf0g8WBV9o%22	https://www.greenshield.ca/fr-ca/centre-des-etudiants	./www.greenshield.ca/fr-ca/centre-des-etudiants.html	(from https://www.greenshield.ca/fr-ca/communautaire/'https:/assets.greenshield.ca/greenshield/greenshield/cares/oral-health/gs-cares_aoh_web-hero_new.png')
18:30:33	48/48	---M--	308	error ('Permanent%20Redirect')	text/plain	date:Tue,%2005%20Mar%202024%2018:30:33%20GMT	https://www.greenshield.ca/fr-ca/politique-en-matiere-de-confidentialite	./www.greenshield.ca/fr-ca/politique-en-matiere-de-confidentialite.39e.delayed	(from https://www.greenshield.ca/fr-ca/communautaire/'https:/assets.greenshield.ca/greenshield/greenshield/cares/oral-health/gs-cares_aoh_web-hero_new.png')
18:30:35	33162/33162	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Jun%202023%2022:37:26%20GMT	https://assets.greenshield.ca/greenshield/Attachments/NewItems/gs-cares-press-release-blog-image-fr_20230612235547_0.jpg?w=1062	./assets.greenshield.ca/greenshield/Attachments/NewItems/gs-cares-press-release-blog-image-fr_20230612235547_0d9e2.jpg	(from https://www.greenshield.ca/fr-ca/blog/blogs/green-shield-s-engage-a-verser-10-m-pour-un-meilleur-acces-aux-soins-buccodentaires-et-une-meilleure-couverture-d-assurance)
18:30:35	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2005%20Mar%202024%2018:30:35%20GMT	https://www.facebook.com/sharer/sharer.php?u=https://www.greenshield.ca/fr-ca/blog/blogs/green-shield-s-engage-a-verser-10-m-pour-un-meilleur-acces-aux-soins-buccodentaires-et-une-meilleure-couverture-d-assurance	./www.facebook.com/sharer/sharer.3a04271.delayed	(from https://www.greenshield.ca/fr-ca/blog/blogs/green-shield-s-engage-a-verser-10-m-pour-un-meilleur-acces-aux-soins-buccodentaires-et-une-meilleure-couverture-d-assurance)
18:30:36	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2005%20Mar%202024%2018:30:35%20GMT	https://www.linkedin.com/shareArticle?mini=true&url=https://www.greenshield.ca/fr-ca/blog/blogs/green-shield-s-engage-a-verser-10-m-pour-un-meilleur-acces-aux-soins-buccodentaires-et-une-meilleure-couverture-d-assurance&title=Green%c2%a0Shield%20s%e2%80%99engage%20%c3%a0%20verser%2010%c2%a0M$%20pour%20un%20meilleur%20acc%c3%a8s%20aux%20soins%20buccodentaires%20et%20une%20meilleure%20couverture%20d%e2%80%99assurance	./www.linkedin.com/shareArticle.3a1afaf.delayed	(from https://www.greenshield.ca/fr-ca/blog/blogs/green-shield-s-engage-a-verser-10-m-pour-un-meilleur-acces-aux-soins-buccodentaires-et-une-meilleure-couverture-d-assurance)
18:30:37	2344/2344	---M-Z	400	error ('Bad%20Request')	text/html	date:Tue,%2005%20Mar%202024%2018:30:37%20GMT	https://twitter.com/intent/tweet?text=Green%c2%a0Shield%20s%e2%80%99engage%20%c3%a0%20verser%2010%c2%a0M$%20pour%20un%20meilleur%20acc%c3%a8s%20aux%20soins%20buccodentaires%20et%20une%20meilleure%20couverture%20d%e2%80%99assurance%20https://www.greenshield.ca/fr-ca/blog/blogs/green-shield-s-engage-a-verser-10-m-pour-un-meilleur-acces-aux-soins-buccodentaires-et-une-meilleure-couverture-d-assurance%20@GSC_1957	./twitter.com/intent/tweet.3a289d8.delayed	(from https://www.greenshield.ca/fr-ca/blog/blogs/green-shield-s-engage-a-verser-10-m-pour-un-meilleur-acces-aux-soins-buccodentaires-et-une-meilleure-couverture-d-assurance)
18:30:38	22742/22742	---M--	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2018:30:37%20GMT	https://onlineservices.greenshield.ca/CLICOnlineServices/Inquiry/UserInquiry.aspx?inquiry=2&lang=FR-ca	./onlineservices.greenshield.ca/CLICOnlineServices/Inquiry/UserInquiry4eb0.html	(from https://www.greenshield.ca/fr-ca/pour-nous-joindre)
18:30:39	24517/24517	---M--	200	added ('OK')	text/html	date:Tue,%2005%20Mar%202024%2018:30:38%20GMT	https://onlineservices.greenshield.ca/CLICOnlineServices/Inquiry/UserInquiry.aspx?inquiry=3&lang=FR-ca	./onlineservices.greenshield.ca/CLICOnlineServices/Inquiry/UserInquiry8d85.html	(from https://www.greenshield.ca/fr-ca/pour-nous-joindre)
18:30:41	219103/219103	---M--	200	added ('OK')	application/pdf	date:Tue,%2023%20Feb%202021%2014:28:45%20GMT	https://assets.greenshield.ca/greenshield/About%20GSC/accessibility-french/Unclaimed%20property%20form%20FINAL_FR.pdf	./assets.greenshield.ca/greenshield/About%20GSC/accessibility-french/Unclaimed%20property%20form%20FINAL_FR.pdf	(from https://www.greenshield.ca/fr-ca/pour-nous-joindre)
18:30:41	3314/3314	---M--	200	added ('OK')	image/png	etag:%225d9140e865e2d91:0%22	https://onlineservices.greenshield.ca/CLICOnlineServices/Images/GSCLogoFinal-FR-ca.png	./onlineservices.greenshield.ca/CLICOnlineServices/Images/GSCLogoFinal-FR-ca.png	(from https://onlineservices.greenshield.ca/CLICOnlineServices/Inquiry/UserInquiry.aspx?inquiry=1&lang=fr-CA)
18:30:42	0/-1	---M--	302	error ('')			https://onlineservices.greenshield.ca/PlanMember/AccessMgmt/Public/SignOn.aspx	./onlineservices.greenshield.ca/PlanMember/AccessMgmt/Public/SignOn.3a7.delayed	(from https://onlineservices.greenshield.ca/CLICOnlineServices/Inquiry/UserInquiry.aspx?inquiry=1&lang=fr-CA)
18:30:43	38993/38993	---MC-	200	added ('OK')	text/html	etag:%2265b92756-96ba:dtagent10283240117152214Bxuk%22	https://adminportal.greenshield.ca/robots.txt		(from https://onlineservices.greenshield.ca/OnlineServices/AccessMgmt/Public/SignOn.aspx?type=client&lang=en-CA)
18:30:43	0/-1	---M--	502	error ('')			https://www.greenshield.ca/_ipx/w_3840,q_75/https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcares%2Foral-health%2Fgs-cares_aoh_mobile-hero_new.png?url=https%3A%2F%2Fassets.greenshield.ca%2Fgreenshield%2Fgreenshield%2Fcares%2Foral-health%2Fgs-cares_aoh_mobile-hero_new.png&w=3840&q=75	./www.greenshield.ca/_ipx/w_3840,q_75/https_/assets.greenshield.ca/greenshield/greenshield/cares/oral-health/gs-cares_aoh_mobile-hero_new5c62.html	(from https://www.greenshield.ca/en-ca/cares/oral-health)
18:30:44	38988/38988	---MC-	200	added ('OK')	text/html	etag:%2265b92756-96ba:dtagent10283240117152214Bxuk%22	https://adminportal.greenshield.ca/	./adminportal.greenshield.ca/index.html	(from https://onlineservices.greenshield.ca/OnlineServices/AccessMgmt/Public/SignOn.aspx?type=client&lang=en-CA)
18:30:44	192/192	---M--	200	added ('OK')	image/png	etag:%22c5a9de165e2d91:0%22	https://onlineservices.greenshield.ca/CLICOnlineServices/images/arrow.png	./onlineservices.greenshield.ca/CLICOnlineServices/images/arrow.png	(from https://onlineservices.greenshield.ca/CLICOnlineServices/ScriptsCustom/styles.css)
18:30:45	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2005%20Mar%202024%2018:30:45%20GMT	https://onlineservices.greenshield.ca/CLICOnlineServices/images/box.gif	./onlineservices.greenshield.ca/CLICOnlineServices/images/box.3a9.delayed	(from https://onlineservices.greenshield.ca/CLICOnlineServices/ScriptsCustom/styles.css)
18:30:46	59/59	---M--	200	added ('OK')	image/gif	etag:%22e7baf1e965e2d91:0%22	https://onlineservices.greenshield.ca/CLICOnlineServices/Images/header_bg.gif	./onlineservices.greenshield.ca/CLICOnlineServices/Images/header_bg.gif	(from https://onlineservices.greenshield.ca/CLICOnlineServices/ScriptsCustom/styles.css)
18:30:47	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2005%20Mar%202024%2018:30:47%20GMT	https://www.facebook.com/sharer/sharer.php?u=https://www.greenshield.ca/fr-ca/blog/blogs/nous-avons-un-compte-a-regler-ou-plutot-une-dent-contre-le-systeme-de-soins-de-sante-canadien	./www.facebook.com/sharer/sharer.3abb1f0.delayed	(from https://www.greenshield.ca/fr-ca/blog/blogs/nous-avons-un-compte-a-regler-ou-plutot-une-dent-contre-le-systeme-de-soins-de-sante-canadien)
18:30:48	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2005%20Mar%202024%2018:30:47%20GMT	https://www.linkedin.com/shareArticle?mini=true&url=https://www.greenshield.ca/fr-ca/blog/blogs/nous-avons-un-compte-a-regler-ou-plutot-une-dent-contre-le-systeme-de-soins-de-sante-canadien&title=GSC%20en%20bref:%20Nous%20avons%20un%20compte%20%c3%a0%20r%c3%a9gler%20-%20ou%20plut%c3%b4t%20une%20dent%20contre%20le%20syst%c3%a8me%20de%20soins%20de%20sant%c3%a9%20canadien	./www.linkedin.com/shareArticle.3ac259d.delayed	(from https://www.greenshield.ca/fr-ca/blog/blogs/nous-avons-un-compte-a-regler-ou-plutot-une-dent-contre-le-systeme-de-soins-de-sante-canadien)
18:30:49	2344/2344	---M-Z	400	error ('Bad%20Request')	text/html	date:Tue,%2005%20Mar%202024%2018:30:49%20GMT	https://twitter.com/intent/tweet?text=GSC%20en%20bref:%20Nous%20avons%20un%20compte%20%c3%a0%20r%c3%a9gler%20-%20ou%20plut%c3%b4t%20une%20dent%20contre%20le%20syst%c3%a8me%20de%20soins%20de%20sant%c3%a9%20canadien%20https://www.greenshield.ca/fr-ca/blog/blogs/nous-avons-un-compte-a-regler-ou-plutot-une-dent-contre-le-systeme-de-soins-de-sante-canadien%20@GSC_1957	./twitter.com/intent/tweet.3ad6fc7.delayed	(from https://www.greenshield.ca/fr-ca/blog/blogs/nous-avons-un-compte-a-regler-ou-plutot-une-dent-contre-le-systeme-de-soins-de-sante-canadien)
18:30:50	33162/33162	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jun%202023%2009:38:56%20GMT	https://assets.greenshield.ca/greenshield/Attachments/NewItems/gs-cares-press-release-blog-image-fr_20230613000142_0.jpg?w=1062	./assets.greenshield.ca/greenshield/Attachments/NewItems/gs-cares-press-release-blog-image-fr_20230613000142_0d9e2.jpg	(from https://www.greenshield.ca/fr-ca/blog/blogs/green-shield-canada-publie-son-rapport-2021-sur-les-impacts-sociaux)
18:30:51	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2005%20Mar%202024%2018:30:51%20GMT	https://www.facebook.com/sharer/sharer.php?u=https://www.greenshield.ca/fr-ca/blog/blogs/green-shield-canada-publie-son-rapport-2021-sur-les-impacts-sociaux	./www.facebook.com/sharer/sharer743d.php	(from https://www.greenshield.ca/fr-ca/blog/blogs/green-shield-canada-publie-son-rapport-2021-sur-les-impacts-sociaux)
18:30:52	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2005%20Mar%202024%2018:30:52%20GMT	https://www.linkedin.com/shareArticle?mini=true&url=https://www.greenshield.ca/fr-ca/blog/blogs/green-shield-canada-publie-son-rapport-2021-sur-les-impacts-sociaux&title=Green%20Shield%20Canada%20publie%20son%20Rapport%202021%20sur%20les%20impacts%20sociaux	./www.linkedin.com/shareArticle.3b0a3d8.delayed	(from https://www.greenshield.ca/fr-ca/blog/blogs/green-shield-canada-publie-son-rapport-2021-sur-les-impacts-sociaux)
18:30:53	2344/2344	---M-Z	400	error ('Bad%20Request')	text/html	date:Tue,%2005%20Mar%202024%2018:30:53%20GMT	https://twitter.com/intent/tweet?text=Green%20Shield%20Canada%20publie%20son%20Rapport%202021%20sur%20les%20impacts%20sociaux%20https://www.greenshield.ca/fr-ca/blog/blogs/green-shield-canada-publie-son-rapport-2021-sur-les-impacts-sociaux%20@GSC_1957	./twitter.com/intent/tweet.3b1b410.delayed	(from https://www.greenshield.ca/fr-ca/blog/blogs/green-shield-canada-publie-son-rapport-2021-sur-les-impacts-sociaux)
18:30:54	30653/30653	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jun%202023%2012:38:53%20GMT	https://assets.greenshield.ca/greenshield/Attachments/NewItems/gs-administration-press-release-blog-image-fr_20230613000122_0.jpg?w=1062	./assets.greenshield.ca/greenshield/Attachments/NewItems/gs-administration-press-release-blog-image-fr_20230613000122_0d9e2.jpg	(from https://www.greenshield.ca/fr-ca/blog/blogs/benecaid-et-green-shield-canada-lancent-selection-de-honeybee-une-solution-de-rechange-novatrice-en-matiere-de-garanties-pour-les-petites-entreprises)
18:30:55	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2005%20Mar%202024%2018:30:55%20GMT	https://www.facebook.com/sharer/sharer.php?u=https://www.greenshield.ca/fr-ca/blog/blogs/benecaid-et-green-shield-canada-lancent-selection-de-honeybee-une-solution-de-rechange-novatrice-en-matiere-de-garanties-pour-les-petites-entreprises	./www.facebook.com/sharer/sharer0e83.php	(from https://www.greenshield.ca/fr-ca/blog/blogs/benecaid-et-green-shield-canada-lancent-selection-de-honeybee-une-solution-de-rechange-novatrice-en-matiere-de-garanties-pour-les-petites-entreprises)
18:30:56	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2005%20Mar%202024%2018:30:55%20GMT	https://www.linkedin.com/shareArticle?mini=true&url=https://www.greenshield.ca/fr-ca/blog/blogs/benecaid-et-green-shield-canada-lancent-selection-de-honeybee-une-solution-de-rechange-novatrice-en-matiere-de-garanties-pour-les-petites-entreprises&title=Benecaid%20et%20GSC%20lancent%20S%c3%a9lection%20de%20Honeybee,%20une%20solution%20de%20rechange%20novatrice%20de%20garanties%20pour%20les%20petites%20entreprises	./www.linkedin.com/shareArticle.3b43578.delayed	(from https://www.greenshield.ca/fr-ca/blog/blogs/benecaid-et-green-shield-canada-lancent-selection-de-honeybee-une-solution-de-rechange-novatrice-en-matiere-de-garanties-pour-les-petites-entreprises)
